datetime,energy_supplied_kwh,energy_billed_kwh
2017-08-12 22:15:59,350.3,344.03
2017-08-12 23:15:58,749.19,718.07
2017-08-13 00:15:58,395.28,360.88
2017-08-13 01:15:57,588.92,575.37
2017-08-13 02:15:57,726.58,687.38
2017-08-13 03:15:56,644.51,609.14
2017-08-13 04:15:56,601.79,577.26
2017-08-13 05:15:55,755.13,717.05
2017-08-13 06:15:54,400.41,344.35
2017-08-13 07:15:54,475.84,457.84
2017-08-13 08:15:53,667.84,637.83
2017-08-13 09:15:53,200.0,187.19
2017-08-13 10:15:52,796.38,751.72
2017-08-13 11:15:52,572.99,556.22
2017-08-13 12:15:51,526.02,499.14
2017-08-13 13:15:51,214.16,207.52
2017-08-13 14:15:50,260.18,250.86
2017-08-13 15:15:50,386.39,353.42
2017-08-13 16:15:49,554.48,514.18
2017-08-13 17:15:49,200.0,187.14
2017-08-13 18:15:48,538.92,522.85
2017-08-13 19:15:47,375.22,357.38
2017-08-13 20:15:47,402.0,387.04
2017-08-13 21:15:46,485.51,453.5
2017-08-13 22:15:46,504.85,482.78
2017-08-13 23:15:45,364.18,347.79
2017-08-14 00:15:45,606.23,560.55
2017-08-14 01:15:44,200.0,192.06
2017-08-14 02:15:44,455.19,450.5
2017-08-14 03:15:43,581.93,551.44
2017-08-14 04:15:43,498.69,469.93
2017-08-14 05:15:42,216.87,204.1
2017-08-14 06:15:41,723.19,685.67
2017-08-14 07:15:41,329.47,307.19
2017-08-14 08:15:40,551.98,519.56
2017-08-14 09:15:40,581.81,549.83
2017-08-14 10:15:39,541.12,520.88
2017-08-14 11:15:39,725.86,725.13
2017-08-14 12:15:38,490.95,471.07
2017-08-14 13:15:38,550.43,502.64
2017-08-14 14:15:37,453.71,435.14
2017-08-14 15:15:37,540.12,512.25
2017-08-14 16:15:36,641.17,620.21
2017-08-14 17:15:36,447.55,420.45
2017-08-14 18:15:35,537.98,514.53
2017-08-14 19:15:34,639.12,602.03
2017-08-14 20:15:34,635.8,600.58
2017-08-14 21:15:33,388.42,372.69
2017-08-14 22:15:33,625.48,590.75
2017-08-14 23:15:32,521.24,489.7
2017-08-15 00:15:32,689.93,684.06
2017-08-15 01:15:31,619.83,592.72
2017-08-15 02:15:31,587.88,549.47
2017-08-15 03:15:30,634.63,607.33
2017-08-15 04:15:30,613.98,555.23
2017-08-15 05:15:29,629.73,610.29
2017-08-15 06:15:29,543.95,513.29
2017-08-15 07:15:28,523.45,500.33
2017-08-15 08:15:27,800.0,787.84
2017-08-15 09:15:27,642.82,606.58
2017-08-15 10:15:26,432.73,410.08
2017-08-15 11:15:26,470.42,450.59
2017-08-15 12:15:25,679.56,634.37
2017-08-15 13:15:25,360.3,353.58
2017-08-15 14:15:24,229.45,221.45
2017-08-15 15:15:24,232.93,224.5
2017-08-15 16:15:23,200.0,191.28
2017-08-15 17:15:23,238.75,223.41
2017-08-15 18:15:22,254.36,241.75
2017-08-15 19:15:22,628.93,583.49
2017-08-15 20:15:21,428.22,419.95
2017-08-15 21:15:20,391.76,381.85
2017-08-15 22:15:20,235.52,232.58
2017-08-15 23:15:19,457.2,428.39
2017-08-16 00:15:19,204.65,203.64
2017-08-16 01:15:18,454.17,444.53
2017-08-16 02:15:18,800.0,766.04
2017-08-16 03:15:17,677.85,677.17
2017-08-16 04:15:17,524.65,499.62
2017-08-16 05:15:16,708.32,661.1
2017-08-16 06:15:16,473.04,455.84
2017-08-16 07:15:15,416.61,394.13
2017-08-16 08:15:14,800.0,738.26
2017-08-16 09:15:14,338.25,320.65
2017-08-16 10:15:13,472.78,441.45
2017-08-16 11:15:13,573.46,552.53
2017-08-16 12:15:12,340.84,328.07
2017-08-16 13:15:12,586.9,556.21
2017-08-16 14:15:11,414.29,392.35
2017-08-16 15:15:11,547.86,516.72
2017-08-16 16:15:10,521.72,488.67
2017-08-16 17:15:10,392.23,366.9
2017-08-16 18:15:09,672.19,622.48
2017-08-16 19:15:09,330.84,305.1
2017-08-16 20:15:08,634.57,608.73
2017-08-16 21:15:07,625.52,595.24
2017-08-16 22:15:07,740.97,703.6
2017-08-16 23:15:06,509.03,476.73
2017-08-17 00:15:06,365.94,349.08
2017-08-17 01:15:05,800.0,775.85
2017-08-17 02:15:05,476.33,451.39
2017-08-17 03:15:04,400.06,365.94
2017-08-17 04:15:04,528.5,516.78
2017-08-17 05:15:03,381.38,364.09
2017-08-17 06:15:03,677.86,640.39
2017-08-17 07:15:02,454.56,441.38
2017-08-17 08:15:02,509.73,474.83
2017-08-17 09:15:01,735.01,713.53
2017-08-17 10:15:00,651.48,617.31
2017-08-17 11:15:00,522.16,504.36
2017-08-17 12:14:59,529.05,499.95
2017-08-17 13:14:59,482.59,462.33
2017-08-17 14:14:58,394.7,380.78
2017-08-17 15:14:58,446.58,418.03
2017-08-17 16:14:57,507.65,475.75
2017-08-17 17:14:57,409.22,393.47
2017-08-17 18:14:56,485.66,447.95
2017-08-17 19:14:56,305.93,291.47
2017-08-17 20:14:55,345.72,323.49
2017-08-17 21:14:55,335.37,324.44
2017-08-17 22:14:54,373.63,360.77
2017-08-17 23:14:53,690.91,668.62
2017-08-18 00:14:53,623.43,590.82
2017-08-18 01:14:52,329.23,283.14
2017-08-18 02:14:52,617.45,589.39
2017-08-18 03:14:51,479.59,469.05
2017-08-18 04:14:51,433.88,414.2
2017-08-18 05:14:50,283.27,267.27
2017-08-18 06:14:50,765.01,749.5
2017-08-18 07:14:49,306.99,282.54
2017-08-18 08:14:49,554.97,535.17
2017-08-18 09:14:48,375.1,354.7
2017-08-18 10:14:47,679.29,675.46
2017-08-18 11:14:47,460.36,437.71
2017-08-18 12:14:46,477.14,456.89
2017-08-18 13:14:46,464.13,433.57
2017-08-18 14:14:45,510.08,483.92
2017-08-18 15:14:45,448.94,430.69
2017-08-18 16:14:44,428.65,399.9
2017-08-18 17:14:44,352.2,335.36
2017-08-18 18:14:43,200.0,189.36
2017-08-18 19:14:43,264.95,253.58
2017-08-18 20:14:42,541.32,514.63
2017-08-18 21:14:42,400.49,381.76
2017-08-18 22:14:41,358.08,337.62
2017-08-18 23:14:40,250.89,246.51
2017-08-19 00:14:40,207.66,196.64
2017-08-19 01:14:39,395.23,382.19
2017-08-19 02:14:39,699.79,663.49
2017-08-19 03:14:38,448.29,446.04
2017-08-19 04:14:38,641.88,621.24
2017-08-19 05:14:37,455.07,435.18
2017-08-19 06:14:37,699.9,672.62
2017-08-19 07:14:36,503.98,497.17
2017-08-19 08:14:36,328.33,313.22
2017-08-19 09:14:35,502.46,483.79
2017-08-19 10:14:35,800.0,775.84
2017-08-19 11:14:34,800.0,521.85
2017-08-19 12:14:33,582.71,582.13
2017-08-19 13:14:33,458.19,443.93
2017-08-19 14:14:32,510.29,476.13
2017-08-19 15:14:32,495.12,481.63
2017-08-19 16:14:31,429.15,415.88
2017-08-19 17:14:31,491.66,461.96
2017-08-19 18:14:30,455.09,434.72
2017-08-19 19:14:30,381.62,362.53
2017-08-19 20:14:29,258.25,245.31
2017-08-19 21:14:29,377.05,352.08
2017-08-19 22:14:28,588.22,560.4
2017-08-19 23:14:28,475.45,450.7
2017-08-20 00:14:27,551.05,515.74
2017-08-20 01:14:26,469.43,436.63
2017-08-20 02:14:26,343.86,326.09
2017-08-20 03:14:25,508.16,495.62
2017-08-20 04:14:25,368.55,341.59
2017-08-20 05:14:24,361.02,349.14
2017-08-20 06:14:24,800.0,746.42
2017-08-20 07:14:23,490.68,475.41
2017-08-20 08:14:23,422.52,387.44
2017-08-20 09:14:22,800.0,756.87
2017-08-20 10:14:22,686.44,639.78
2017-08-20 11:14:21,453.8,436.42
2017-08-20 12:14:20,572.7,545.91
2017-08-20 13:14:20,442.06,414.01
2017-08-20 14:14:19,353.58,326.98
2017-08-20 15:14:19,519.11,499.13
2017-08-20 16:14:18,387.08,367.89
2017-08-20 17:14:18,438.53,426.23
2017-08-20 18:14:17,572.59,537.12
2017-08-20 19:14:17,560.02,532.69
2017-08-20 20:14:16,353.68,336.89
2017-08-20 21:14:16,520.83,514.77
2017-08-20 22:14:15,285.14,268.8
2017-08-20 23:14:15,554.19,536.05
2017-08-21 00:14:14,525.24,512.49
2017-08-21 01:14:13,586.34,560.79
2017-08-21 02:14:13,483.14,456.94
2017-08-21 03:14:12,800.0,772.66
2017-08-21 04:14:12,391.83,374.52
2017-08-21 05:14:11,761.54,478.18
2017-08-21 06:14:11,373.3,354.59
2017-08-21 07:14:10,670.61,642.36
2017-08-21 08:14:10,675.55,652.77
2017-08-21 09:14:09,563.37,543.11
2017-08-21 10:14:09,446.98,411.2
2017-08-21 11:14:08,544.34,525.27
2017-08-21 12:14:08,545.39,510.58
2017-08-21 13:14:07,773.06,719.33
2017-08-21 14:14:06,325.32,306.47
2017-08-21 15:14:06,362.49,344.33
2017-08-21 16:14:05,477.17,463.16
2017-08-21 17:14:05,390.33,375.96
2017-08-21 18:14:04,410.54,388.34
2017-08-21 19:14:04,583.15,575.93
2017-08-21 20:14:03,200.0,188.34
2017-08-21 21:14:03,356.1,333.05
2017-08-21 22:14:02,200.0,187.34
2017-08-21 23:14:02,285.19,271.46
2017-08-22 00:14:01,800.0,774.0
2017-08-22 01:14:01,625.05,589.93
2017-08-22 02:14:00,711.4,690.97
2017-08-22 03:13:59,537.89,505.12
2017-08-22 04:13:59,710.69,676.24
2017-08-22 05:13:58,228.62,220.86
2017-08-22 06:13:58,777.99,724.29
2017-08-22 07:13:57,412.88,283.08
2017-08-22 08:13:57,462.89,437.32
2017-08-22 09:13:56,648.02,613.92
2017-08-22 10:13:56,595.33,568.91
2017-08-22 11:13:55,534.36,509.72
2017-08-22 12:13:55,268.27,255.18
2017-08-22 13:13:54,496.9,486.43
2017-08-22 14:13:53,613.55,590.29
2017-08-22 15:13:53,366.05,350.35
2017-08-22 16:13:52,629.55,607.45
2017-08-22 17:13:52,300.69,283.74
2017-08-22 18:13:51,425.95,395.19
2017-08-22 19:13:51,650.74,624.65
2017-08-22 20:13:50,334.26,317.25
2017-08-22 21:13:50,607.14,445.5
2017-08-22 22:13:49,773.01,733.87
2017-08-22 23:13:49,508.54,482.78
2017-08-23 00:13:48,410.41,387.15
2017-08-23 01:13:48,382.95,360.38
2017-08-23 02:13:47,775.92,721.02
2017-08-23 03:13:46,793.09,751.25
2017-08-23 04:13:46,800.0,782.42
2017-08-23 05:13:45,566.05,520.58
2017-08-23 06:13:45,777.89,706.95
2017-08-23 07:13:44,562.94,521.57
2017-08-23 08:13:44,395.33,377.61
2017-08-23 09:13:43,764.41,725.26
2017-08-23 10:13:43,800.0,756.81
2017-08-23 11:13:42,339.17,315.27
2017-08-23 12:13:42,323.3,302.82
2017-08-23 13:13:41,487.12,465.85
2017-08-23 14:13:41,612.85,574.75
2017-08-23 15:13:40,274.66,260.1
2017-08-23 16:13:39,468.63,445.42
2017-08-23 17:13:39,341.73,323.13
2017-08-23 18:13:38,526.27,498.71
2017-08-23 19:13:38,311.57,299.49
2017-08-23 20:13:37,549.21,530.57
2017-08-23 21:13:37,422.92,404.6
2017-08-23 22:13:36,315.13,295.38
2017-08-23 23:13:36,491.0,462.56
2017-08-24 00:13:35,200.0,186.97
2017-08-24 01:13:35,420.68,403.53
2017-08-24 02:13:34,599.16,577.67
2017-08-24 03:13:34,219.89,208.64
2017-08-24 04:13:33,200.0,188.64
2017-08-24 05:13:32,200.0,191.54
2017-08-24 06:13:32,800.0,769.23
2017-08-24 07:13:31,557.5,529.28
2017-08-24 08:13:31,462.67,453.75
2017-08-24 09:13:30,730.75,718.06
2017-08-24 10:13:30,463.59,443.2
2017-08-24 11:13:29,566.82,533.88
2017-08-24 12:13:29,504.38,493.07
2017-08-24 13:13:28,403.63,385.22
2017-08-24 14:13:28,508.75,494.18
2017-08-24 15:13:27,564.48,548.94
2017-08-24 16:13:26,407.7,391.77
2017-08-24 17:13:26,360.61,277.41
2017-08-24 18:13:25,375.51,352.49
2017-08-24 19:13:25,200.0,198.35
2017-08-24 20:13:24,476.92,473.99
2017-08-24 21:13:24,263.22,247.47
2017-08-24 22:13:23,561.52,515.46
2017-08-24 23:13:23,465.81,448.52
2017-08-25 00:13:22,517.87,400.63
2017-08-25 01:13:22,643.09,604.83
2017-08-25 02:13:21,368.18,349.55
2017-08-25 03:13:21,622.46,584.61
2017-08-25 04:13:20,616.36,587.63
2017-08-25 05:13:19,536.48,505.67
2017-08-25 06:13:19,393.54,376.86
2017-08-25 07:13:18,688.3,655.32
2017-08-25 08:13:18,700.07,682.46
2017-08-25 09:13:17,574.39,534.24
2017-08-25 10:13:17,341.9,321.21
2017-08-25 11:13:16,426.26,411.41
2017-08-25 12:13:16,489.74,469.7
2017-08-25 13:13:15,593.09,567.12
2017-08-25 14:13:15,213.5,115.97
2017-08-25 15:13:14,361.29,265.59
2017-08-25 16:13:14,375.49,357.24
2017-08-25 17:13:13,415.46,407.57
2017-08-25 18:13:12,236.96,222.12
2017-08-25 19:13:12,395.93,369.11
2017-08-25 20:13:11,389.12,371.69
2017-08-25 21:13:11,289.29,276.82
2017-08-25 22:13:10,443.95,435.74
2017-08-25 23:13:10,392.16,376.87
2017-08-26 00:13:09,584.25,573.76
2017-08-26 01:13:09,363.06,342.85
2017-08-26 02:13:08,553.92,463.71
2017-08-26 03:13:08,401.03,384.48
2017-08-26 04:13:07,449.75,437.61
2017-08-26 05:13:07,630.31,597.67
2017-08-26 06:13:06,620.89,592.32
2017-08-26 07:13:05,491.28,485.43
2017-08-26 08:13:05,513.2,512.54
2017-08-26 09:13:04,279.71,268.71
2017-08-26 10:13:04,793.86,753.8
2017-08-26 11:13:03,640.82,613.22
2017-08-26 12:13:03,610.75,579.14
2017-08-26 13:13:02,219.96,203.66
2017-08-26 14:13:02,368.86,354.24
2017-08-26 15:13:01,396.13,368.93
2017-08-26 16:13:01,200.0,192.97
2017-08-26 17:13:00,556.93,535.75
2017-08-26 18:12:59,635.09,610.89
2017-08-26 19:12:59,727.3,707.73
2017-08-26 20:12:58,280.34,263.35
2017-08-26 21:12:58,464.8,435.8
2017-08-26 22:12:57,670.51,665.42
2017-08-26 23:12:57,439.15,426.79
2017-08-27 00:12:56,403.61,376.31
2017-08-27 01:12:56,200.0,192.61
2017-08-27 02:12:55,744.49,708.53
2017-08-27 03:12:55,549.41,529.0
2017-08-27 04:12:54,424.86,413.92
2017-08-27 05:12:54,627.69,600.07
2017-08-27 06:12:53,604.91,596.65
2017-08-27 07:12:52,605.19,583.37
2017-08-27 08:12:52,523.25,490.8
2017-08-27 09:12:51,800.0,765.58
2017-08-27 10:12:51,513.07,495.72
2017-08-27 11:12:50,800.0,777.17
2017-08-27 12:12:50,595.9,564.72
2017-08-27 13:12:49,537.97,502.48
2017-08-27 14:12:49,444.69,419.26
2017-08-27 15:12:48,594.98,568.4
2017-08-27 16:12:48,451.76,431.84
2017-08-27 17:12:47,292.05,280.47
2017-08-27 18:12:47,285.49,281.92
2017-08-27 19:12:46,488.97,472.8
2017-08-27 20:12:45,300.83,291.78
2017-08-27 21:12:45,437.51,423.17
2017-08-27 22:12:44,628.74,593.46
2017-08-27 23:12:44,530.26,505.06
2017-08-28 00:12:43,377.24,366.32
2017-08-28 01:12:43,768.42,720.9
2017-08-28 02:12:42,637.62,459.49
2017-08-28 03:12:42,744.41,702.37
2017-08-28 04:12:41,200.0,181.64
2017-08-28 05:12:41,636.84,607.57
2017-08-28 06:12:40,739.64,683.97
2017-08-28 07:12:40,800.0,753.58
2017-08-28 08:12:39,283.78,262.46
2017-08-28 09:12:38,779.82,751.48
2017-08-28 10:12:38,800.0,769.18
2017-08-28 11:12:37,200.0,188.72
2017-08-28 12:12:37,581.36,565.1
2017-08-28 13:12:36,581.51,570.82
2017-08-28 14:12:36,411.08,407.0
2017-08-28 15:12:35,372.49,356.36
2017-08-28 16:12:35,533.83,496.52
2017-08-28 17:12:34,338.16,319.91
2017-08-28 18:12:34,393.61,382.84
2017-08-28 19:12:33,545.66,526.26
2017-08-28 20:12:32,694.5,665.07
2017-08-28 21:12:32,528.72,521.97
2017-08-28 22:12:31,483.49,459.4
2017-08-28 23:12:31,396.21,379.36
2017-08-29 00:12:30,328.2,311.36
2017-08-29 01:12:30,715.36,687.85
2017-08-29 02:12:29,509.46,490.9
2017-08-29 03:12:29,769.4,759.44
2017-08-29 04:12:28,501.65,470.63
2017-08-29 05:12:28,446.07,425.57
2017-08-29 06:12:27,657.27,620.32
2017-08-29 07:12:27,557.55,544.08
2017-08-29 08:12:26,333.39,313.26
2017-08-29 09:12:25,800.0,756.0
2017-08-29 10:12:25,422.92,408.09
2017-08-29 11:12:24,683.22,636.56
2017-08-29 12:12:24,643.12,626.37
2017-08-29 13:12:23,274.79,224.39
2017-08-29 14:12:23,304.87,288.63
2017-08-29 15:12:22,401.15,383.73
2017-08-29 16:12:22,307.0,289.33
2017-08-29 17:12:21,678.53,636.71
2017-08-29 18:12:21,396.07,374.84
2017-08-29 19:12:20,556.9,521.39
2017-08-29 20:12:20,511.02,382.91
2017-08-29 21:12:19,487.09,341.5
2017-08-29 22:12:18,468.84,449.51
2017-08-29 23:12:18,682.74,662.98
2017-08-30 00:12:17,359.73,339.11
2017-08-30 01:12:17,800.0,764.65
2017-08-30 02:12:16,302.26,291.46
2017-08-30 03:12:16,699.98,666.75
2017-08-30 04:12:15,295.04,274.42
2017-08-30 05:12:15,511.0,469.43
2017-08-30 06:12:14,593.24,552.14
2017-08-30 07:12:14,477.72,463.84
2017-08-30 08:12:13,530.06,514.08
2017-08-30 09:12:13,292.24,279.67
2017-08-30 10:12:12,357.04,338.44
2017-08-30 11:12:11,607.4,571.4
2017-08-30 12:12:11,505.04,480.46
2017-08-30 13:12:10,367.76,350.55
2017-08-30 14:12:10,670.74,632.52
2017-08-30 15:12:09,261.58,184.01
2017-08-30 16:12:09,381.56,359.69
2017-08-30 17:12:08,354.05,338.79
2017-08-30 18:12:08,513.87,483.34
2017-08-30 19:12:07,434.56,429.12
2017-08-30 20:12:07,419.05,402.39
2017-08-30 21:12:06,200.0,190.62
2017-08-30 22:12:05,598.53,556.83
2017-08-30 23:12:05,445.0,416.81
2017-08-31 00:12:04,519.66,501.03
2017-08-31 01:12:04,387.22,363.06
2017-08-31 02:12:03,371.96,349.69
2017-08-31 03:12:03,800.0,755.86
2017-08-31 04:12:02,224.34,216.48
2017-08-31 05:12:02,367.26,346.24
2017-08-31 06:12:01,800.0,750.35
2017-08-31 07:12:01,697.15,658.42
2017-08-31 08:12:00,502.44,485.72
2017-08-31 09:12:00,787.43,742.88
2017-08-31 10:11:59,619.16,577.84
2017-08-31 11:11:58,560.5,531.22
2017-08-31 12:11:58,538.35,506.04
2017-08-31 13:11:57,556.61,513.63
2017-08-31 14:11:57,542.02,508.87
2017-08-31 15:11:56,780.69,755.78
2017-08-31 16:11:56,406.22,386.92
2017-08-31 17:11:55,403.71,387.95
2017-08-31 18:11:55,246.27,234.42
2017-08-31 19:11:54,420.01,388.22
2017-08-31 20:11:54,710.6,684.05
2017-08-31 21:11:53,596.58,583.34
2017-08-31 22:11:53,377.01,360.91
2017-08-31 23:11:52,485.5,471.38
2017-09-01 00:11:51,279.61,267.77
2017-09-01 01:11:51,348.27,333.53
2017-09-01 02:11:50,564.81,533.09
2017-09-01 03:11:50,460.06,447.16
2017-09-01 04:11:49,364.3,341.15
2017-09-01 05:11:49,667.78,574.29
2017-09-01 06:11:48,558.92,545.24
2017-09-01 07:11:48,267.35,256.49
2017-09-01 08:11:47,200.0,188.07
2017-09-01 09:11:47,445.85,266.56
2017-09-01 10:11:46,247.24,235.0
2017-09-01 11:11:46,200.0,191.07
2017-09-01 12:11:45,691.92,668.14
2017-09-01 13:11:44,464.62,448.75
2017-09-01 14:11:44,420.76,404.27
2017-09-01 15:11:43,418.34,389.99
2017-09-01 16:11:43,266.74,245.44
2017-09-01 17:11:42,487.3,469.87
2017-09-01 18:11:42,406.11,389.08
2017-09-01 19:11:41,317.45,304.11
2017-09-01 20:11:41,345.17,326.74
2017-09-01 21:11:40,260.43,240.89
2017-09-01 22:11:40,398.62,383.84
2017-09-01 23:11:39,441.43,418.19
2017-09-02 00:11:38,426.51,407.68
2017-09-02 01:11:38,529.15,518.64
2017-09-02 02:11:37,523.15,490.05
2017-09-02 03:11:37,596.42,562.45
2017-09-02 04:11:36,746.11,696.89
2017-09-02 05:11:36,687.87,670.82
2017-09-02 06:11:35,761.62,721.61
2017-09-02 07:11:35,407.45,382.65
2017-09-02 08:11:34,467.26,442.4
2017-09-02 09:11:34,675.93,637.93
2017-09-02 10:11:33,660.21,614.03
2017-09-02 11:11:33,399.57,389.59
2017-09-02 12:11:32,603.97,566.49
2017-09-02 13:11:31,326.42,311.87
2017-09-02 14:11:31,538.15,528.6
2017-09-02 15:11:30,442.97,441.03
2017-09-02 16:11:30,230.27,222.42
2017-09-02 17:11:29,364.45,340.95
2017-09-02 18:11:29,740.34,705.65
2017-09-02 19:11:28,457.03,437.38
2017-09-02 20:11:28,775.32,732.38
2017-09-02 21:11:27,227.54,216.68
2017-09-02 22:11:27,580.55,562.04
2017-09-02 23:11:26,200.0,187.39
2017-09-03 00:11:26,499.96,493.06
2017-09-03 01:11:25,630.88,587.47
2017-09-03 02:11:24,690.62,679.67
2017-09-03 03:11:24,402.75,387.18
2017-09-03 04:11:23,764.54,748.0
2017-09-03 05:11:23,468.57,324.02
2017-09-03 06:11:22,542.92,528.77
2017-09-03 07:11:22,488.11,458.73
2017-09-03 08:11:21,346.67,332.26
2017-09-03 09:11:21,800.0,760.13
2017-09-03 10:11:20,546.28,534.09
2017-09-03 11:11:20,711.43,686.91
2017-09-03 12:11:19,677.6,635.71
2017-09-03 13:11:19,322.43,306.07
2017-09-03 14:11:18,653.74,371.79
2017-09-03 15:11:17,523.47,503.43
2017-09-03 16:11:17,281.08,267.39
2017-09-03 17:11:16,492.8,453.69
2017-09-03 18:11:16,277.18,206.36
2017-09-03 19:11:15,661.08,605.48
2017-09-03 20:11:15,555.42,525.29
2017-09-03 21:11:14,436.15,418.91
2017-09-03 22:11:14,661.39,622.51
2017-09-03 23:11:13,222.09,204.3
2017-09-04 00:11:13,372.61,362.41
2017-09-04 01:11:12,474.83,468.33
2017-09-04 02:11:11,800.0,793.73
2017-09-04 03:11:11,351.75,325.11
2017-09-04 04:11:10,237.01,222.52
2017-09-04 05:11:10,291.32,276.64
2017-09-04 06:11:09,752.17,726.07
2017-09-04 07:11:09,456.8,430.62
2017-09-04 08:11:08,534.39,506.67
2017-09-04 09:11:08,696.47,666.37
2017-09-04 10:11:07,508.61,493.84
2017-09-04 11:11:07,555.46,536.19
2017-09-04 12:11:06,590.99,555.16
2017-09-04 13:11:06,410.22,392.77
2017-09-04 14:11:05,436.35,405.3
2017-09-04 15:11:04,483.74,453.37
2017-09-04 16:11:04,563.47,544.63
2017-09-04 17:11:03,312.37,300.84
2017-09-04 18:11:03,200.0,187.43
2017-09-04 19:11:02,526.35,491.62
2017-09-04 20:11:02,572.27,544.13
2017-09-04 21:11:01,477.37,464.45
2017-09-04 22:11:01,504.69,484.13
2017-09-04 23:11:00,388.38,377.16
2017-09-05 00:11:00,585.03,542.88
2017-09-05 01:10:59,670.08,638.16
2017-09-05 02:10:59,547.82,525.5
2017-09-05 03:10:58,800.0,573.72
2017-09-05 04:10:57,264.58,262.79
2017-09-05 05:10:57,604.16,581.51
2017-09-05 06:10:56,345.41,329.79
2017-09-05 07:10:56,743.69,722.13
2017-09-05 08:10:55,261.18,245.71
2017-09-05 09:10:55,302.21,295.03
2017-09-05 10:10:54,421.79,401.49
2017-09-05 11:10:54,566.36,535.19
2017-09-05 12:10:53,398.77,382.45
2017-09-05 13:10:53,384.93,374.85
2017-09-05 14:10:52,434.05,415.55
2017-09-05 15:10:52,410.15,399.56
2017-09-05 16:10:51,655.07,627.03
2017-09-05 17:10:50,527.27,500.92
2017-09-05 18:10:50,378.1,361.59
2017-09-05 19:10:49,732.4,709.71
2017-09-05 20:10:49,507.77,490.13
2017-09-05 21:10:48,299.72,277.91
2017-09-05 22:10:48,502.84,466.22
2017-09-05 23:10:47,568.09,545.47
2017-09-06 00:10:47,383.1,370.18
2017-09-06 01:10:46,333.54,319.35
2017-09-06 02:10:46,553.3,540.78
2017-09-06 03:10:45,485.3,469.62
2017-09-06 04:10:44,800.0,751.99
2017-09-06 05:10:44,716.7,670.48
2017-09-06 06:10:43,449.73,420.36
2017-09-06 07:10:43,655.35,642.86
2017-09-06 08:10:42,800.0,759.27
2017-09-06 09:10:42,290.95,276.23
2017-09-06 10:10:41,350.59,338.5
2017-09-06 11:10:41,517.44,483.25
2017-09-06 12:10:40,506.05,463.42
2017-09-06 13:10:40,472.06,453.21
2017-09-06 14:10:39,413.63,383.78
2017-09-06 15:10:39,397.42,387.62
2017-09-06 16:10:38,491.89,471.6
2017-09-06 17:10:37,592.4,564.21
2017-09-06 18:10:37,355.5,328.88
2017-09-06 19:10:36,782.02,766.24
2017-09-06 20:10:36,725.07,670.19
2017-09-06 21:10:35,648.97,637.9
2017-09-06 22:10:35,560.39,525.52
2017-09-06 23:10:34,800.0,761.97
2017-09-07 00:10:34,450.68,420.99
2017-09-07 01:10:33,372.37,354.9
2017-09-07 02:10:33,441.38,419.67
2017-09-07 03:10:32,364.45,353.87
2017-09-07 04:10:32,588.35,546.99
2017-09-07 05:10:31,630.8,605.53
2017-09-07 06:10:30,614.26,568.95
2017-09-07 07:10:30,570.02,544.87
2017-09-07 08:10:29,590.53,555.16
2017-09-07 09:10:29,800.0,784.55
2017-09-07 10:10:28,650.81,625.44
2017-09-07 11:10:28,682.33,657.59
2017-09-07 12:10:27,532.43,508.55
2017-09-07 13:10:27,216.6,212.79
2017-09-07 14:10:26,200.0,190.27
2017-09-07 15:10:26,763.49,715.42
2017-09-07 16:10:25,356.38,333.31
2017-09-07 17:10:25,337.9,318.61
2017-09-07 18:10:24,460.5,446.31
2017-09-07 19:10:23,507.57,472.58
2017-09-07 20:10:23,535.17,516.66
2017-09-07 21:10:22,716.62,671.36
2017-09-07 22:10:22,698.49,669.86
2017-09-07 23:10:21,348.08,318.71
2017-09-08 00:10:21,664.68,636.38
2017-09-08 01:10:20,451.58,431.72
2017-09-08 02:10:20,512.37,492.54
2017-09-08 03:10:19,347.33,334.62
2017-09-08 04:10:19,239.74,230.31
2017-09-08 05:10:18,566.3,542.61
2017-09-08 06:10:17,388.11,368.87
2017-09-08 07:10:17,753.03,620.56
2017-09-08 08:10:16,510.96,338.59
2017-09-08 09:10:16,611.06,573.86
2017-09-08 10:10:15,787.42,751.71
2017-09-08 11:10:15,257.11,251.77
2017-09-08 12:10:14,376.82,368.42
2017-09-08 13:10:14,510.14,476.55
2017-09-08 14:10:13,511.64,485.09
2017-09-08 15:10:13,614.66,604.54
2017-09-08 16:10:12,563.31,542.92
2017-09-08 17:10:12,441.65,430.83
2017-09-08 18:10:11,468.84,438.32
2017-09-08 19:10:10,475.68,445.2
2017-09-08 20:10:10,217.65,207.49
2017-09-08 21:10:09,423.2,404.5
2017-09-08 22:10:09,501.57,469.09
2017-09-08 23:10:08,555.52,516.03
2017-09-09 00:10:08,342.86,329.26
2017-09-09 01:10:07,295.34,279.13
2017-09-09 02:10:07,494.64,470.88
2017-09-09 03:10:06,800.0,774.44
2017-09-09 04:10:06,407.59,393.08
2017-09-09 05:10:05,800.0,567.61
2017-09-09 06:10:05,800.0,761.24
2017-09-09 07:10:04,581.29,555.82
2017-09-09 08:10:03,434.36,412.62
2017-09-09 09:10:03,649.46,606.46
2017-09-09 10:10:02,573.13,548.34
2017-09-09 11:10:02,367.69,342.11
2017-09-09 12:10:01,388.0,372.73
2017-09-09 13:10:01,554.7,530.54
2017-09-09 14:10:00,609.28,578.46
