datetime,energy_supplied_kwh,energy_billed_kwh
2015-12-12 22:27:33,141.37,139.58
2015-12-12 23:27:32,117.88,114.53
2015-12-13 00:27:31,168.28,160.31
2015-12-13 01:27:31,178.54,170.47
2015-12-13 02:27:30,151.56,114.09
2015-12-13 03:27:30,188.11,179.29
2015-12-13 04:27:29,300.0,293.03
2015-12-13 05:27:29,177.51,175.37
2015-12-13 06:27:28,254.64,245.54
2015-12-13 07:27:28,183.15,170.0
2015-12-13 08:27:27,178.77,177.2
2015-12-13 09:27:27,107.87,104.89
2015-12-13 10:27:26,257.78,251.75
2015-12-13 11:27:26,141.97,138.68
2015-12-13 12:27:25,135.75,130.02
2015-12-13 13:27:24,194.38,184.28
2015-12-13 14:27:24,113.43,110.24
2015-12-13 15:27:23,171.38,165.67
2015-12-13 16:27:23,165.28,162.16
2015-12-13 17:27:22,125.54,118.9
2015-12-13 18:27:22,87.62,85.15
2015-12-13 19:27:21,104.9,103.66
2015-12-13 20:27:21,135.84,133.68
2015-12-13 21:27:20,129.99,126.85
2015-12-13 22:27:20,217.57,211.95
2015-12-13 23:27:19,89.84,86.03
2015-12-14 00:27:19,161.45,158.63
2015-12-14 01:27:18,155.91,151.93
2015-12-14 02:27:17,114.95,111.58
2015-12-14 03:27:17,237.0,230.37
2015-12-14 04:27:16,287.99,279.95
2015-12-14 05:27:16,106.83,104.78
2015-12-14 06:27:15,215.57,208.1
2015-12-14 07:27:15,230.35,223.08
2015-12-14 08:27:14,200.26,198.05
2015-12-14 09:27:14,300.0,292.71
2015-12-14 10:27:13,245.22,237.7
2015-12-14 11:27:13,300.0,292.82
2015-12-14 12:27:12,153.63,147.71
2015-12-14 13:27:12,300.0,295.39
2015-12-14 14:27:11,166.06,157.86
2015-12-14 15:27:10,203.46,194.94
2015-12-14 16:27:10,115.2,110.95
2015-12-14 17:27:09,135.74,132.22
2015-12-14 18:27:09,180.18,174.1
2015-12-14 19:27:08,244.72,236.53
2015-12-14 20:27:08,80.0,78.42
2015-12-14 21:27:07,128.52,124.39
2015-12-14 22:27:07,215.71,206.62
2015-12-14 23:27:06,140.34,137.93
2015-12-15 00:27:06,135.96,131.79
2015-12-15 01:27:05,186.28,181.4
2015-12-15 02:27:04,198.91,193.05
2015-12-15 03:27:04,283.75,278.82
2015-12-15 04:27:03,144.55,144.41
2015-12-15 05:27:03,233.42,228.99
2015-12-15 06:27:02,300.0,294.66
2015-12-15 07:27:02,198.82,191.56
2015-12-15 08:27:01,80.0,70.81
2015-12-15 09:27:01,174.39,170.13
2015-12-15 10:27:00,299.0,293.22
2015-12-15 11:27:00,132.37,128.75
2015-12-15 12:26:59,239.24,234.65
2015-12-15 13:26:59,202.09,197.46
2015-12-15 14:26:58,199.56,196.48
2015-12-15 15:26:57,171.72,169.39
2015-12-15 16:26:57,91.83,91.3
2015-12-15 17:26:56,135.86,129.45
2015-12-15 18:26:56,143.73,138.32
2015-12-15 19:26:55,190.74,183.88
2015-12-15 20:26:55,153.23,147.23
2015-12-15 21:26:54,198.04,193.13
2015-12-15 22:26:54,183.14,180.9
2015-12-15 23:26:53,209.08,204.04
2015-12-16 00:26:53,204.14,199.2
2015-12-16 01:26:52,110.69,106.49
2015-12-16 02:26:52,105.88,102.85
2015-12-16 03:26:51,276.65,270.88
2015-12-16 04:26:50,90.77,88.95
2015-12-16 05:26:50,148.41,142.21
2015-12-16 06:26:49,227.66,222.58
2015-12-16 07:26:49,190.03,182.58
2015-12-16 08:26:48,256.07,247.65
2015-12-16 09:26:48,111.95,105.8
2015-12-16 10:26:47,150.65,148.44
2015-12-16 11:26:47,213.46,208.93
2015-12-16 12:26:46,201.45,193.57
2015-12-16 13:26:46,183.81,178.79
2015-12-16 14:26:45,178.12,171.2
2015-12-16 15:26:45,240.64,232.43
2015-12-16 16:26:44,129.34,125.11
2015-12-16 17:26:43,185.45,179.43
2015-12-16 18:26:43,158.09,148.92
2015-12-16 19:26:42,103.77,99.77
2015-12-16 20:26:42,182.96,174.67
2015-12-16 21:26:41,168.47,165.64
2015-12-16 22:26:41,144.1,140.13
2015-12-16 23:26:40,249.21,239.16
2015-12-17 00:26:40,131.38,126.1
2015-12-17 01:26:39,211.44,201.41
2015-12-17 02:26:39,199.55,197.01
2015-12-17 03:26:38,181.6,175.66
2015-12-17 04:26:37,300.0,298.43
2015-12-17 05:26:37,186.08,181.11
2015-12-17 06:26:36,246.49,238.28
2015-12-17 07:26:36,80.0,77.47
2015-12-17 08:26:35,231.83,224.7
2015-12-17 09:26:35,233.26,227.6
2015-12-17 10:26:34,168.56,162.01
2015-12-17 11:26:34,204.63,195.58
2015-12-17 12:26:33,257.57,254.92
2015-12-17 13:26:33,290.11,280.09
2015-12-17 14:26:32,80.0,77.8
2015-12-17 15:26:32,186.56,182.41
2015-12-17 16:26:31,226.66,220.08
2015-12-17 17:26:30,133.93,131.84
2015-12-17 18:26:30,138.38,137.14
2015-12-17 19:26:29,162.49,160.21
2015-12-17 20:26:29,266.0,255.92
2015-12-17 21:26:28,89.31,86.45
2015-12-17 22:26:28,149.93,118.56
2015-12-17 23:26:27,80.0,78.55
2015-12-18 00:26:27,143.97,139.31
2015-12-18 01:26:26,154.28,153.28
2015-12-18 02:26:26,196.35,194.92
2015-12-18 03:26:25,225.04,223.06
2015-12-18 04:26:25,172.66,167.66
2015-12-18 05:26:24,273.98,262.33
2015-12-18 06:26:23,257.08,250.75
2015-12-18 07:26:23,239.55,230.54
2015-12-18 08:26:22,268.36,259.91
2015-12-18 09:26:22,111.4,110.98
2015-12-18 10:26:21,213.68,154.64
2015-12-18 11:26:21,263.2,255.33
2015-12-18 12:26:20,256.26,249.42
2015-12-18 13:26:20,171.43,165.6
2015-12-18 14:26:19,285.17,279.71
2015-12-18 15:26:19,193.8,189.19
2015-12-18 16:26:18,228.51,222.23
2015-12-18 17:26:18,169.03,165.38
2015-12-18 18:26:17,123.24,119.97
2015-12-18 19:26:16,129.56,125.0
2015-12-18 20:26:16,125.77,123.12
2015-12-18 21:26:15,158.87,152.14
2015-12-18 22:26:15,131.5,125.27
2015-12-18 23:26:14,165.77,161.98
2015-12-19 00:26:14,253.49,249.62
2015-12-19 01:26:13,239.28,227.51
2015-12-19 02:26:13,279.16,223.28
2015-12-19 03:26:12,300.0,290.44
2015-12-19 04:26:12,238.78,232.78
2015-12-19 05:26:11,297.81,291.5
2015-12-19 06:26:10,192.9,189.56
2015-12-19 07:26:10,145.73,142.91
2015-12-19 08:26:09,155.67,149.97
2015-12-19 09:26:09,237.98,227.41
2015-12-19 10:26:08,100.38,96.72
2015-12-19 11:26:08,212.37,206.21
2015-12-19 12:26:07,119.98,115.06
2015-12-19 13:26:07,142.16,136.71
2015-12-19 14:26:06,169.84,165.03
2015-12-19 15:26:06,200.89,195.51
2015-12-19 16:26:05,179.51,174.16
2015-12-19 17:26:05,148.78,143.54
2015-12-19 18:26:04,95.98,92.79
2015-12-19 19:26:03,95.42,91.0
2015-12-19 20:26:03,167.96,161.66
2015-12-19 21:26:02,212.97,202.19
2015-12-19 22:26:02,80.0,76.94
2015-12-19 23:26:01,291.44,282.86
2015-12-20 00:26:01,279.93,272.14
2015-12-20 01:26:00,228.67,219.28
2015-12-20 02:26:00,217.26,211.8
2015-12-20 03:25:59,194.89,191.3
2015-12-20 04:25:59,202.08,197.8
2015-12-20 05:25:58,250.68,250.43
2015-12-20 06:25:58,277.79,272.16
2015-12-20 07:25:57,256.66,246.05
2015-12-20 08:25:56,244.87,234.6
2015-12-20 09:25:56,89.9,87.47
2015-12-20 10:25:55,214.21,207.31
2015-12-20 11:25:55,176.32,170.74
2015-12-20 12:25:54,102.42,97.34
2015-12-20 13:25:54,160.57,153.41
2015-12-20 14:25:53,169.71,142.3
2015-12-20 15:25:53,120.16,117.3
2015-12-20 16:25:52,153.91,147.52
2015-12-20 17:25:52,80.0,77.52
2015-12-20 18:25:51,80.0,76.66
2015-12-20 19:25:51,110.5,107.09
2015-12-20 20:25:50,195.0,191.48
2015-12-20 21:25:49,149.05,142.47
2015-12-20 22:25:49,110.03,105.94
2015-12-20 23:25:48,224.24,216.37
2015-12-21 00:25:48,236.6,232.06
2015-12-21 01:25:47,126.01,122.75
2015-12-21 02:25:47,220.08,214.59
2015-12-21 03:25:46,180.82,176.54
2015-12-21 04:25:46,213.03,186.54
2015-12-21 05:25:45,164.75,158.75
2015-12-21 06:25:45,144.03,141.86
2015-12-21 07:25:44,300.0,288.7
2015-12-21 08:25:43,249.59,239.99
2015-12-21 09:25:43,108.23,104.51
2015-12-21 10:25:42,230.12,225.35
2015-12-21 11:25:42,222.4,216.2
2015-12-21 12:25:41,167.85,162.44
2015-12-21 13:25:41,257.38,249.9
2015-12-21 14:25:40,135.83,131.56
2015-12-21 15:25:40,202.12,197.79
2015-12-21 16:25:39,222.3,217.3
2015-12-21 17:25:39,164.09,162.53
2015-12-21 18:25:38,104.46,101.77
2015-12-21 19:25:38,154.54,152.71
2015-12-21 20:25:37,221.14,183.98
2015-12-21 21:25:36,264.04,254.68
2015-12-21 22:25:36,169.59,162.41
2015-12-21 23:25:35,80.0,78.42
2015-12-22 00:25:35,193.89,188.1
2015-12-22 01:25:34,129.63,123.12
2015-12-22 02:25:34,80.0,76.92
2015-12-22 03:25:33,141.67,139.02
2015-12-22 04:25:33,167.64,159.83
2015-12-22 05:25:32,285.4,271.89
2015-12-22 06:25:32,296.38,286.27
2015-12-22 07:25:31,167.21,130.4
2015-12-22 08:25:31,154.77,153.33
2015-12-22 09:25:30,233.48,230.95
2015-12-22 10:25:29,281.79,277.93
2015-12-22 11:25:29,152.3,149.42
2015-12-22 12:25:28,165.28,160.95
2015-12-22 13:25:28,169.29,167.13
2015-12-22 14:25:27,179.82,178.18
2015-12-22 15:25:27,178.47,175.64
2015-12-22 16:25:26,155.37,150.51
2015-12-22 17:25:26,250.16,244.64
2015-12-22 18:25:25,95.55,92.88
2015-12-22 19:25:25,147.02,142.76
2015-12-22 20:25:24,215.45,210.27
2015-12-22 21:25:24,135.58,132.58
2015-12-22 22:25:23,101.26,97.4
2015-12-22 23:25:22,190.64,185.21
2015-12-23 00:25:22,152.12,150.72
2015-12-23 01:25:21,200.88,193.18
2015-12-23 02:25:21,130.65,128.76
2015-12-23 03:25:20,226.86,224.83
2015-12-23 04:25:20,130.99,123.79
2015-12-23 05:25:19,210.03,207.42
2015-12-23 06:25:19,300.0,293.87
2015-12-23 07:25:18,216.5,209.9
2015-12-23 08:25:18,250.31,247.12
2015-12-23 09:25:17,267.68,264.13
2015-12-23 10:25:16,262.75,253.61
2015-12-23 11:25:16,80.0,77.74
2015-12-23 12:25:15,256.44,244.77
2015-12-23 13:25:15,178.19,136.59
2015-12-23 14:25:14,149.38,143.57
2015-12-23 15:25:14,147.79,141.66
2015-12-23 16:25:13,209.02,203.51
2015-12-23 17:25:13,171.06,163.65
2015-12-23 18:25:12,195.98,189.21
2015-12-23 19:25:12,162.56,159.94
2015-12-23 20:25:11,161.57,155.89
2015-12-23 21:25:11,116.2,113.09
2015-12-23 22:25:10,196.09,188.33
2015-12-23 23:25:09,225.71,215.58
2015-12-24 00:25:09,210.93,207.51
2015-12-24 01:25:08,160.9,160.5
2015-12-24 02:25:08,249.63,242.9
2015-12-24 03:25:07,149.23,144.78
2015-12-24 04:25:07,300.0,241.97
2015-12-24 05:25:06,238.71,231.78
2015-12-24 06:25:06,300.0,288.75
2015-12-24 07:25:05,282.38,278.72
2015-12-24 08:25:05,300.0,290.22
2015-12-24 09:25:04,215.73,208.69
2015-12-24 10:25:04,255.11,243.16
2015-12-24 11:25:03,155.23,152.74
2015-12-24 12:25:02,201.59,196.42
2015-12-24 13:25:02,217.62,213.9
2015-12-24 14:25:01,192.12,187.99
2015-12-24 15:25:01,80.0,75.73
2015-12-24 16:25:00,89.65,86.27
2015-12-24 17:25:00,133.08,129.94
2015-12-24 18:24:59,80.0,76.37
2015-12-24 19:24:59,153.78,146.67
2015-12-24 20:24:58,236.17,230.45
2015-12-24 21:24:58,116.79,115.48
2015-12-24 22:24:57,91.57,87.45
2015-12-24 23:24:57,100.33,98.96
2015-12-25 00:24:56,132.74,130.48
2015-12-25 01:24:55,261.03,254.24
2015-12-25 02:24:55,201.16,198.17
2015-12-25 03:24:54,200.46,200.24
2015-12-25 04:24:54,171.63,166.07
2015-12-25 05:24:53,176.14,171.5
2015-12-25 06:24:53,241.57,233.9
2015-12-25 07:24:52,122.01,118.91
2015-12-25 08:24:52,156.67,148.39
2015-12-25 09:24:51,193.49,187.86
2015-12-25 10:24:51,186.88,181.5
2015-12-25 11:24:50,104.22,101.51
2015-12-25 12:24:49,145.79,139.19
2015-12-25 13:24:49,182.33,182.15
2015-12-25 14:24:48,191.51,182.34
2015-12-25 15:24:48,185.86,177.47
2015-12-25 16:24:47,192.43,187.39
2015-12-25 17:24:47,165.15,162.06
2015-12-25 18:24:46,189.46,181.52
2015-12-25 19:24:46,137.3,132.51
2015-12-25 20:24:45,142.24,140.15
2015-12-25 21:24:45,235.97,226.54
2015-12-25 22:24:44,219.05,214.74
2015-12-25 23:24:44,153.83,148.44
2015-12-26 00:24:43,80.0,78.38
2015-12-26 01:24:42,191.67,186.19
2015-12-26 02:24:42,214.48,209.66
2015-12-26 03:24:41,241.45,236.58
2015-12-26 04:24:41,178.74,172.46
2015-12-26 05:24:40,206.93,200.39
2015-12-26 06:24:40,100.83,79.98
2015-12-26 07:24:39,225.9,215.77
2015-12-26 08:24:39,250.22,248.91
2015-12-26 09:24:38,300.0,299.7
2015-12-26 10:24:38,300.0,290.37
2015-12-26 11:24:37,145.94,144.0
2015-12-26 12:24:37,218.01,213.33
2015-12-26 13:24:36,194.45,188.65
2015-12-26 14:24:35,185.81,178.2
2015-12-26 15:24:35,207.38,199.7
2015-12-26 16:24:34,220.07,217.58
2015-12-26 17:24:34,144.95,140.91
2015-12-26 18:24:33,212.48,204.71
2015-12-26 19:24:33,133.53,129.71
2015-12-26 20:24:32,130.18,124.13
2015-12-26 21:24:32,192.62,185.41
2015-12-26 22:24:31,175.5,172.0
2015-12-26 23:24:31,117.63,114.75
2015-12-27 00:24:30,236.7,226.41
2015-12-27 01:24:30,164.65,163.51
2015-12-27 02:24:29,223.24,215.25
2015-12-27 03:24:28,180.17,179.99
2015-12-27 04:24:28,100.49,97.21
2015-12-27 05:24:27,199.77,196.86
2015-12-27 06:24:27,166.98,158.11
2015-12-27 07:24:26,210.02,203.9
2015-12-27 08:24:26,206.11,199.19
2015-12-27 09:24:25,224.9,216.35
2015-12-27 10:24:25,300.0,289.06
2015-12-27 11:24:24,220.79,215.62
2015-12-27 12:24:24,191.24,187.29
2015-12-27 13:24:23,173.16,169.92
2015-12-27 14:24:22,145.65,144.34
2015-12-27 15:24:22,138.4,134.62
2015-12-27 16:24:21,143.31,139.42
2015-12-27 17:24:21,103.76,102.12
2015-12-27 18:24:20,207.91,203.75
2015-12-27 19:24:20,218.97,211.51
2015-12-27 20:24:19,134.88,133.23
2015-12-27 21:24:19,195.11,190.08
2015-12-27 22:24:18,213.97,204.71
2015-12-27 23:24:18,147.06,144.99
2015-12-28 00:24:17,234.36,228.32
2015-12-28 01:24:17,162.56,156.54
2015-12-28 02:24:16,300.0,288.28
2015-12-28 03:24:15,254.39,247.35
2015-12-28 04:24:15,174.86,135.16
2015-12-28 05:24:14,189.55,180.39
2015-12-28 06:24:14,159.0,155.45
2015-12-28 07:24:13,219.7,209.79
2015-12-28 08:24:13,237.24,233.03
2015-12-28 09:24:12,141.31,137.83
2015-12-28 10:24:12,87.02,84.43
2015-12-28 11:24:11,160.8,152.48
2015-12-28 12:24:11,189.73,188.93
2015-12-28 13:24:10,294.86,286.32
2015-12-28 14:24:10,212.71,207.19
2015-12-28 15:24:09,169.06,165.87
2015-12-28 16:24:08,156.18,153.11
2015-12-28 17:24:08,250.59,246.14
2015-12-28 18:24:07,131.91,127.28
2015-12-28 19:24:07,189.55,183.41
2015-12-28 20:24:06,141.43,139.19
2015-12-28 21:24:06,136.04,134.99
2015-12-28 22:24:05,233.51,227.67
2015-12-28 23:24:05,80.0,63.07
2015-12-29 00:24:04,96.58,94.54
2015-12-29 01:24:04,288.54,281.63
2015-12-29 02:24:03,187.43,177.79
2015-12-29 03:24:03,195.34,187.1
2015-12-29 04:24:02,240.09,233.33
2015-12-29 05:24:01,219.81,214.73
2015-12-29 06:24:01,137.67,133.7
2015-12-29 07:24:00,136.3,134.83
2015-12-29 08:24:00,269.55,264.43
2015-12-29 09:23:59,251.16,242.18
2015-12-29 10:23:59,235.4,233.08
2015-12-29 11:23:58,300.0,291.46
2015-12-29 12:23:58,137.7,134.11
2015-12-29 13:23:57,249.09,241.16
2015-12-29 14:23:57,245.3,239.76
2015-12-29 15:23:56,188.15,181.54
2015-12-29 16:23:55,83.88,81.99
2015-12-29 17:23:55,142.77,137.35
2015-12-29 18:23:54,160.47,123.64
2015-12-29 19:23:54,199.19,186.54
2015-12-29 20:23:53,145.91,142.75
2015-12-29 21:23:53,198.92,192.66
2015-12-29 22:23:52,209.82,200.37
2015-12-29 23:23:52,125.13,108.28
2015-12-30 00:23:51,145.83,138.54
2015-12-30 01:23:51,247.02,240.41
2015-12-30 02:23:50,167.29,161.98
2015-12-30 03:23:50,120.71,109.85
2015-12-30 04:23:49,142.37,139.62
2015-12-30 05:23:48,200.22,193.97
2015-12-30 06:23:48,132.37,127.21
2015-12-30 07:23:47,250.71,244.14
2015-12-30 08:23:47,217.77,211.52
2015-12-30 09:23:46,217.87,198.26
2015-12-30 10:23:46,211.25,207.95
2015-12-30 11:23:45,134.42,130.38
2015-12-30 12:23:45,206.68,203.03
2015-12-30 13:23:44,182.51,172.93
2015-12-30 14:23:44,165.44,162.49
2015-12-30 15:23:43,125.92,124.35
2015-12-30 16:23:43,168.66,163.83
2015-12-30 17:23:42,86.48,84.55
2015-12-30 18:23:41,179.66,171.07
2015-12-30 19:23:41,253.59,246.27
2015-12-30 20:23:40,136.69,131.8
2015-12-30 21:23:40,164.76,135.58
2015-12-30 22:23:39,80.0,79.2
2015-12-30 23:23:39,300.0,293.07
2015-12-31 00:23:38,156.89,149.88
2015-12-31 01:23:38,218.14,209.87
2015-12-31 02:23:37,190.49,158.13
2015-12-31 03:23:37,255.59,247.39
2015-12-31 04:23:36,203.14,195.09
2015-12-31 05:23:36,300.0,289.05
2015-12-31 06:23:35,179.43,175.12
2015-12-31 07:23:34,238.75,232.63
2015-12-31 08:23:34,210.59,202.8
2015-12-31 09:23:33,209.92,203.52
2015-12-31 10:23:33,243.19,238.08
2015-12-31 11:23:32,113.16,111.79
2015-12-31 12:23:32,113.08,111.33
2015-12-31 13:23:31,157.85,151.99
2015-12-31 14:23:31,179.11,177.0
2015-12-31 15:23:30,175.53,166.42
2015-12-31 16:23:30,183.62,179.62
2015-12-31 17:23:29,127.89,120.91
2015-12-31 18:23:28,80.0,79.35
2015-12-31 19:23:28,80.0,78.91
2015-12-31 20:23:27,157.84,153.98
2015-12-31 21:23:27,154.7,151.67
2015-12-31 22:23:26,124.38,121.08
2015-12-31 23:23:26,141.7,139.37
2016-01-01 00:23:25,239.12,233.02
2016-01-01 01:23:25,142.94,139.57
2016-01-01 02:23:24,151.42,148.96
2016-01-01 03:23:24,123.75,117.62
2016-01-01 04:23:23,232.88,221.78
2016-01-01 05:23:23,136.08,134.72
2016-01-01 06:23:22,217.17,215.03
2016-01-01 07:23:21,240.07,232.82
2016-01-01 08:23:21,179.47,174.82
2016-01-01 09:23:20,216.62,208.53
2016-01-01 10:23:20,262.48,257.54
2016-01-01 11:23:19,214.9,207.56
2016-01-01 12:23:19,252.15,245.0
2016-01-01 13:23:18,209.38,206.02
2016-01-01 14:23:18,203.83,170.91
2016-01-01 15:23:17,197.56,190.93
2016-01-01 16:23:17,194.31,186.0
2016-01-01 17:23:16,198.53,195.53
2016-01-01 18:23:16,197.93,190.11
2016-01-01 19:23:15,157.08,153.42
2016-01-01 20:23:14,110.64,106.08
2016-01-01 21:23:14,140.16,138.21
2016-01-01 22:23:13,80.0,78.7
2016-01-01 23:23:13,160.78,155.03
2016-01-02 00:23:12,199.43,199.06
2016-01-02 01:23:12,184.95,180.77
2016-01-02 02:23:11,220.82,219.39
2016-01-02 03:23:11,101.0,97.15
2016-01-02 04:23:10,287.33,277.13
2016-01-02 05:23:10,80.0,77.17
2016-01-02 06:23:09,184.2,179.23
2016-01-02 07:23:09,185.16,181.05
2016-01-02 08:23:08,283.66,274.16
2016-01-02 09:23:07,189.84,183.25
2016-01-02 10:23:07,219.54,215.92
2016-01-02 11:23:06,174.22,169.24
2016-01-02 12:23:06,194.55,192.46
2016-01-02 13:23:05,80.0,77.97
2016-01-02 14:23:05,166.75,137.55
2016-01-02 15:23:04,148.38,144.13
2016-01-02 16:23:04,240.62,233.77
2016-01-02 17:23:03,151.71,148.13
2016-01-02 18:23:03,127.51,121.87
2016-01-02 19:23:02,116.94,114.42
2016-01-02 20:23:01,175.03,170.21
2016-01-02 21:23:01,93.7,91.33
2016-01-02 22:23:00,168.07,140.7
2016-01-02 23:23:00,106.71,102.86
2016-01-03 00:22:59,221.64,209.43
2016-01-03 01:22:59,280.69,274.14
2016-01-03 02:22:58,239.94,233.02
2016-01-03 03:22:58,233.54,227.09
2016-01-03 04:22:57,186.5,184.38
2016-01-03 05:22:57,127.55,124.33
2016-01-03 06:22:56,158.73,153.89
2016-01-03 07:22:56,146.46,140.67
2016-01-03 08:22:55,95.3,91.85
2016-01-03 09:22:54,214.0,206.82
2016-01-03 10:22:54,105.22,103.92
2016-01-03 11:22:53,227.2,216.62
2016-01-03 12:22:53,259.81,249.18
2016-01-03 13:22:52,300.0,292.84
2016-01-03 14:22:52,205.43,195.9
2016-01-03 15:22:51,161.54,160.25
2016-01-03 16:22:51,199.73,196.44
2016-01-03 17:22:50,204.13,195.61
2016-01-03 18:22:50,130.6,127.76
2016-01-03 19:22:49,126.87,123.87
2016-01-03 20:22:49,159.37,156.13
2016-01-03 21:22:48,203.36,194.7
2016-01-03 22:22:47,163.72,157.88
2016-01-03 23:22:47,136.21,132.47
2016-01-04 00:22:46,270.22,263.12
2016-01-04 01:22:46,292.57,280.44
2016-01-04 02:22:45,282.93,274.35
2016-01-04 03:22:45,140.75,135.1
2016-01-04 04:22:44,186.78,182.57
2016-01-04 05:22:44,199.24,190.73
2016-01-04 06:22:43,264.58,259.1
2016-01-04 07:22:43,175.32,173.05
2016-01-04 08:22:42,189.17,186.61
2016-01-04 09:22:42,230.66,219.98
2016-01-04 10:22:41,229.35,225.26
2016-01-04 11:22:40,80.0,79.3
2016-01-04 12:22:40,204.01,200.24
2016-01-04 13:22:39,196.2,193.28
2016-01-04 14:22:39,208.83,206.94
2016-01-04 15:22:38,198.62,194.45
2016-01-04 16:22:38,119.64,117.95
2016-01-04 17:22:37,80.0,77.82
2016-01-04 18:22:37,112.19,110.92
2016-01-04 19:22:36,165.49,159.89
2016-01-04 20:22:36,204.9,197.69
2016-01-04 21:22:35,174.67,170.42
2016-01-04 22:22:34,156.73,153.87
2016-01-04 23:22:34,142.22,137.93
2016-01-05 00:22:33,239.8,239.07
2016-01-05 01:22:33,203.12,193.42
2016-01-05 02:22:32,206.83,202.52
2016-01-05 03:22:32,168.78,163.13
2016-01-05 04:22:31,258.36,253.12
2016-01-05 05:22:31,84.08,81.43
2016-01-05 06:22:30,254.9,244.64
2016-01-05 07:22:30,193.44,186.86
2016-01-05 08:22:29,266.33,259.58
2016-01-05 09:22:29,139.88,137.24
2016-01-05 10:22:28,193.54,184.61
2016-01-05 11:22:27,129.56,126.86
2016-01-05 12:22:27,296.22,290.57
2016-01-05 13:22:26,82.12,79.36
2016-01-05 14:22:26,232.98,232.75
2016-01-05 15:22:25,124.59,121.24
2016-01-05 16:22:25,254.37,241.95
2016-01-05 17:22:24,205.65,198.67
2016-01-05 18:22:24,139.22,133.87
2016-01-05 19:22:23,104.13,99.83
2016-01-05 20:22:23,186.67,183.02
2016-01-05 21:22:22,80.0,79.92
2016-01-05 22:22:22,124.62,120.93
2016-01-05 23:22:21,195.72,188.68
2016-01-06 00:22:20,207.03,204.18
2016-01-06 01:22:20,193.17,183.93
2016-01-06 02:22:19,208.6,202.96
2016-01-06 03:22:19,275.48,264.57
2016-01-06 04:22:18,261.61,254.34
2016-01-06 05:22:18,240.48,227.24
2016-01-06 06:22:17,189.95,184.32
2016-01-06 07:22:17,141.99,138.47
2016-01-06 08:22:16,276.63,269.88
2016-01-06 09:22:16,216.71,212.94
2016-01-06 10:22:15,193.39,188.08
2016-01-06 11:22:15,208.98,204.91
2016-01-06 12:22:14,172.91,133.04
2016-01-06 13:22:13,226.42,221.27
2016-01-06 14:22:13,107.18,102.84
2016-01-06 15:22:12,129.64,127.48
2016-01-06 16:22:12,80.0,67.96
2016-01-06 17:22:11,120.49,118.01
2016-01-06 18:22:11,80.0,78.79
2016-01-06 19:22:10,109.41,106.79
2016-01-06 20:22:10,138.03,133.99
2016-01-06 21:22:09,220.34,220.12
2016-01-06 22:22:09,93.16,91.09
2016-01-06 23:22:08,157.94,150.51
2016-01-07 00:22:07,228.1,225.83
2016-01-07 01:22:07,151.9,148.31
2016-01-07 02:22:06,200.59,197.63
2016-01-07 03:22:06,167.77,159.86
2016-01-07 04:22:05,165.39,159.83
2016-01-07 05:22:05,218.8,211.12
2016-01-07 06:22:04,147.85,147.13
2016-01-07 07:22:04,190.63,184.63
2016-01-07 08:22:03,153.41,151.14
2016-01-07 09:22:03,172.69,167.26
2016-01-07 10:22:02,275.0,272.79
2016-01-07 11:22:02,122.32,119.38
2016-01-07 12:22:01,293.48,280.7
2016-01-07 13:22:00,186.26,181.02
2016-01-07 14:22:00,156.83,153.29
2016-01-07 15:21:59,120.36,115.31
2016-01-07 16:21:59,241.38,233.71
2016-01-07 17:21:58,181.31,175.97
2016-01-07 18:21:58,142.05,140.98
2016-01-07 19:21:57,128.6,124.22
2016-01-07 20:21:57,180.33,175.81
2016-01-07 21:21:56,162.14,159.82
2016-01-07 22:21:56,195.01,190.28
2016-01-07 23:21:55,193.58,187.56
2016-01-08 00:21:55,80.0,78.18
2016-01-08 01:21:54,159.14,151.76
2016-01-08 02:21:53,83.12,82.24
2016-01-08 03:21:53,162.14,156.24
2016-01-08 04:21:52,184.06,175.69
2016-01-08 05:21:52,257.83,251.2
2016-01-08 06:21:51,280.47,271.37
2016-01-08 07:21:51,300.0,288.46
2016-01-08 08:21:50,138.05,132.05
2016-01-08 09:21:50,191.77,186.87
2016-01-08 10:21:49,216.47,210.37
2016-01-08 11:21:49,184.97,177.77
2016-01-08 12:21:48,121.29,115.39
2016-01-08 13:21:48,80.65,78.46
2016-01-08 14:21:47,137.62,133.1
2016-01-08 15:21:46,123.92,122.37
2016-01-08 16:21:46,124.58,122.98
2016-01-08 17:21:45,126.54,121.72
2016-01-08 18:21:45,173.52,165.78
2016-01-08 19:21:44,140.58,137.44
2016-01-08 20:21:44,168.25,166.18
2016-01-08 21:21:43,157.87,154.62
2016-01-08 22:21:43,235.42,228.86
2016-01-08 23:21:42,146.63,140.74
2016-01-09 00:21:42,157.16,154.47
2016-01-09 01:21:41,251.5,242.76
2016-01-09 02:21:40,296.87,286.72
2016-01-09 03:21:40,300.0,296.02
2016-01-09 04:21:39,146.92,144.16
2016-01-09 05:21:39,248.34,244.72
2016-01-09 06:21:38,270.69,261.35
2016-01-09 07:21:38,265.34,256.97
2016-01-09 08:21:37,109.61,106.22
2016-01-09 09:21:37,151.5,146.42
2016-01-09 10:21:36,155.23,151.39
2016-01-09 11:21:36,121.69,117.57
2016-01-09 12:21:35,192.12,182.99
2016-01-09 13:21:35,192.76,175.41
2016-01-09 14:21:34,180.73,178.06
