datetime,energy_supplied_kwh,energy_billed_kwh,hour,day,month,loss_kwh,loss_ratio,rolling_loss_mean,rolling_loss_std,anomaly,anomaly_score
2017-09-16 07:08:33,290.72,269.99,7,16,9,20.730000000000018,0.07130572372041832,0.08992279884766051,0.1059752183438259,-1,-0.0162593451516313
2017-09-16 12:08:31,570.58,438.5,12,16,9,132.08000000000004,0.2314837533737601,0.08689122783620222,0.09465633424687041,-1,-0.03601436551218973
2017-09-24 09:06:49,352.91,233.69,9,24,9,119.22000000000003,0.33781984075259985,0.05884195995560079,0.06190016260760396,-1,-0.0050686797276464635
2017-09-27 00:06:14,519.6,347.7,0,27,9,171.90000000000003,0.33083140877598155,0.06578801062633828,0.06545075212049549,-1,-0.025024490938368116
2017-09-27 05:06:12,244.31,176.92,5,27,9,67.39000000000001,0.27583807457738124,0.06651025856490517,0.075298676190409,-1,-0.03979276646702323
2017-09-27 16:06:06,285.21,212.76,16,27,9,72.44999999999999,0.2540233512148943,0.07556348175312884,0.08341459371762713,-1,-0.04484754589254669
2017-09-29 15:05:40,800.0,531.11,15,29,9,268.89,0.3361125,0.06227976922489944,0.06133445356046958,-1,-0.03607577002767881
2017-09-29 23:05:36,800.0,785.7,23,29,9,14.299999999999955,0.017874999999999943,0.06414074488463184,0.07427331740951416,-1,-0.008852335680937018
2017-09-30 02:05:35,473.4,312.19,2,30,9,161.20999999999998,0.34053654414871143,0.07803371261800925,0.09264914775833301,-1,-0.07502629880055167
2017-09-30 03:05:34,690.83,676.52,3,30,9,14.31000000000006,0.02071421333757952,0.0758784192342733,0.09338365181586895,-1,-0.0005888601419333783
2017-09-30 04:05:33,799.75,766.96,4,30,9,32.789999999999964,0.04100031259768673,0.07476801559251024,0.09364382830664607,-1,-0.014069280787018856
2017-09-30 05:05:33,800.0,766.03,5,30,9,33.97000000000003,0.042462500000000035,0.07493502318011976,0.09357980171300584,-1,-0.01470698241791446
2017-09-30 07:05:32,800.0,737.96,7,30,9,62.039999999999964,0.07754999999999995,0.07688379348578503,0.09312209304392621,-1,-0.01944705913683953
2017-09-30 10:05:30,800.0,752.35,10,30,9,47.64999999999998,0.05956249999999997,0.07647553165308939,0.09318918846395338,-1,-0.016009742697279283
2017-09-30 12:05:29,266.09,248.78,12,30,9,17.309999999999974,0.06505317749633574,0.0773062306062656,0.09271738654050349,-1,-0.009120526790228567
2017-10-01 06:05:19,800.0,573.7,6,1,10,226.29999999999995,0.28287499999999993,0.05903705817548607,0.049141812654495354,-1,-0.03650669867904355
2017-10-04 21:04:32,307.58,196.37,21,4,10,111.20999999999998,0.3615644710319266,0.05845265203108915,0.0660465149344748,-1,-0.04695628812444519
2017-10-05 22:04:19,381.55,271.84,22,5,10,109.71000000000004,0.28753767527191726,0.059597821986977516,0.06634332442225947,-1,-0.01964347156705981
2017-10-06 07:04:14,210.47,147.14,7,6,10,63.33000000000001,0.3008979902123819,0.08203252047463021,0.08086143630874787,-1,-0.0833521753654719
2017-10-08 01:03:51,420.76,271.23,1,8,10,149.52999999999997,0.3553807396140317,0.06450916241601944,0.06932130995479262,-1,-0.0420888577793892
2017-10-09 07:03:35,272.19,153.78,7,9,10,118.41,0.43502700319629667,0.06553672135645856,0.08062815370677258,-1,-0.07313154788719156
2017-10-09 23:03:27,584.82,419.07,23,9,10,165.75000000000006,0.2834205396532267,0.0666304453150701,0.09387451394459498,-1,-0.03976673723838642
2017-10-12 00:03:00,672.35,489.8,0,12,10,182.55,0.2715103740611289,0.053864352215945814,0.04871452291113923,-1,-0.007695977864385584
2017-10-12 12:02:54,525.8,344.82,12,12,10,180.97999999999996,0.34419931532902237,0.0689652006139796,0.07583557281141916,-1,-0.030689565835547605
2017-10-16 16:02:00,212.19,130.25,16,16,10,81.94,0.38616334417267545,0.061308114257067975,0.07279144467285932,-1,-0.05879500323124798
2017-10-16 19:01:58,322.07,196.79,19,16,10,125.28,0.3889837612941286,0.07752882937409054,0.09776848966594039,-1,-0.08744807501661367
2017-10-17 12:01:49,800.0,794.57,12,17,10,5.42999999999995,0.006787499999999938,0.06915707138011996,0.10024281950188739,-1,-0.015282510942683514
2017-10-24 22:00:13,796.2,530.75,22,24,10,265.45000000000005,0.3333961316252198,0.06390660899413007,0.06812654208819403,-1,-0.05635792720368715
2017-10-26 20:59:47,320.05,230.24,20,26,10,89.81,0.28061240431182627,0.06510508955563327,0.06382196061153513,-1,-0.015457132381091365
2017-10-29 05:59:17,339.14,262.43,5,29,10,76.70999999999998,0.22618977413457564,0.05352024941678019,0.040715103002943516,-1,-0.0026444041351854075
2017-10-29 14:59:12,216.96,147.46,14,29,10,69.5,0.32033554572271383,0.06468074358003296,0.06762372383515962,-1,-0.054519795448415787
2017-10-31 01:58:53,749.87,453.54,1,31,10,296.33,0.39517516369504047,0.05805551193344279,0.073878828695518,-1,-0.07297680804209938
2017-11-01 02:58:39,347.06,248.04,2,1,11,99.02000000000001,0.2853108972511958,0.04754568061878021,0.052685355395548236,-1,-0.04353827752092376
2017-11-01 04:58:38,800.0,558.1,4,1,11,241.89999999999998,0.30237499999999995,0.05907345634492734,0.07349645379418746,-1,-0.05588007607651235
2017-11-01 23:58:28,800.0,769.21,23,1,11,30.789999999999964,0.03848749999999995,0.06899370899714101,0.0715416347024032,-1,-0.01343442360823599
2017-11-02 22:58:15,568.4,374.17,22,2,11,194.22999999999996,0.3417135819845179,0.05495217995362275,0.06290412494275013,-1,-0.03502575672263697
2017-11-03 13:58:07,370.92,253.12,13,3,11,117.80000000000001,0.3175886983716165,0.05796699136093861,0.0851437908531156,-1,-0.046000390491027776
2017-11-04 21:57:50,672.11,504.42,21,4,11,167.69,0.24949785005430658,0.05127838806521647,0.04511360379628258,-1,-0.01746118706497768
2017-11-05 16:57:40,248.31,179.66,16,5,11,68.65,0.2764689299665741,0.06256996169358141,0.0639619774571838,-1,-0.036671627399777695
2017-11-08 07:57:06,539.61,373.84,7,8,11,165.77000000000004,0.30720335056800285,0.05647797830728144,0.056519210863351835,-1,-0.0061208138735942
2017-11-12 23:56:05,403.93,247.64,23,12,11,156.29000000000002,0.3869234768400466,0.06766460641241927,0.08269632537422839,-1,-0.06632959941801908
2017-11-16 06:55:23,564.45,373.2,6,16,11,191.25000000000006,0.3388254052617593,0.06244171421814479,0.06672645969506118,-1,-0.016586980158369236
2017-11-20 22:54:22,467.08,278.69,22,20,11,188.39,0.40333561702492077,0.05754932552349575,0.07569175374872061,-1,-0.04436183909424929
2017-11-25 10:53:24,540.65,356.47,10,25,11,184.17999999999995,0.3406640155368537,0.05669851612856825,0.06301599167820787,-1,-0.007764056472811642
2017-12-02 04:51:56,675.41,412.26,4,2,12,263.15,0.3896151966953406,0.054991019833670975,0.07451460749677084,-1,-0.06626387729968564
2017-12-02 21:51:47,359.07,277.99,21,2,12,81.07999999999998,0.22580555323474527,0.06601424626980226,0.07989947121840568,-1,-0.026900923462499948
2017-12-02 22:51:47,800.0,765.16,22,2,12,34.84000000000003,0.04355000000000004,0.0657815268886699,0.07995888320550407,-1,-0.01124475504200173
2017-12-02 23:51:46,720.78,698.88,23,2,12,21.899999999999977,0.030383750936485442,0.06629544197240202,0.0796779043628936,-1,-0.0007576600595191607
2017-12-04 02:51:32,800.0,799.2,2,4,12,0.7999999999999545,0.0009999999999999432,0.039861620630386986,0.019788665372862547,-1,-0.011111488333565345
2017-12-04 09:51:28,689.7,445.47,9,4,12,244.23000000000002,0.3541104828186168,0.058958866769677175,0.06705645222770314,-1,-0.046043670415276794
2017-12-04 13:51:26,760.14,518.83,13,4,12,241.30999999999995,0.3174546794011629,0.07095929069720765,0.08497625873367033,-1,-0.06744559441159115
2017-12-05 08:51:15,200.0,187.45,8,5,12,12.550000000000011,0.06275000000000006,0.07226787523689492,0.08298372863869906,-1,-0.00452453024689059
2017-12-09 04:50:26,707.23,473.09,4,9,12,234.14000000000004,0.33106627264114935,0.053628030498671014,0.06109117148822363,-1,-0.034306656556550075
2017-12-12 16:49:40,350.33,222.25,16,12,12,128.07999999999998,0.36559815031541687,0.059302630750686834,0.06636482215136902,-1,-0.03634483272037092
2017-12-12 21:49:38,605.14,358.81,21,12,12,246.32999999999998,0.40706282843639485,0.07586816152523958,0.09692355090860821,-1,-0.08362745515630987
2017-12-12 23:49:37,268.46,245.5,23,12,12,22.95999999999998,0.08552484541458684,0.07766609895673358,0.09665313560376261,-1,-0.032180269815962115
2017-12-13 05:49:33,800.0,766.61,5,13,12,33.389999999999986,0.04173749999999998,0.07851365044630565,0.09630439097174373,-1,-0.013684696084561687
2017-12-13 06:49:33,800.0,774.68,6,13,12,25.32000000000005,0.03165000000000006,0.07802853148273604,0.09651861066551043,-1,-0.015608297287625472
2017-12-13 07:49:32,800.0,775.5,7,13,12,24.5,0.030625,0.07677193768727696,0.09694825359784372,-1,-0.013704843455624505
2017-12-13 08:49:32,774.35,757.77,8,13,12,16.58000000000004,0.021411506424743387,0.07555630540614926,0.09747236231408156,-1,-0.012793479660880624
2017-12-13 12:49:30,800.0,764.5,12,13,12,35.5,0.044375,0.07412656014405089,0.09799502790636137,-1,-0.007374261223733858
2017-12-16 15:48:49,364.22,258.72,15,16,12,105.5,0.2896600955466476,0.05806946526766493,0.06192293363745358,-1,-0.004845045363774836
2017-12-17 03:48:43,800.0,597.16,3,17,12,202.84000000000003,0.25355000000000005,0.05914959401262999,0.06754371916767886,-1,-0.01789173135971034
2017-12-17 09:48:39,516.5,363.27,9,17,12,153.23000000000002,0.29666989351403683,0.07094913804051454,0.0825507093244234,-1,-0.02322493889684807
2017-12-18 07:48:27,200.0,128.47,7,18,12,71.53,0.35765,0.06903439170835422,0.08095111488741,-1,-0.07144374580385104
2017-12-21 00:47:52,200.0,139.47,0,21,12,60.53,0.30265000000000003,0.05485400693426371,0.055746146777801514,-1,-0.05479843379489946
2017-12-30 08:45:51,691.35,428.66,8,30,12,262.69,0.37996673175670787,0.059154345577641244,0.070143697484367,-1,-0.06223483408761543
2017-12-31 02:45:42,200.0,192.98,2,31,12,7.02000000000001,0.03510000000000005,0.06355061075368222,0.06932698933021378,-1,-0.014096238947645334
2017-12-31 05:45:40,200.0,188.73,5,31,12,11.27000000000001,0.05635000000000005,0.06316450360837851,0.0692142985783234,-1,-0.005156374504986072
2017-12-31 22:45:31,760.94,689.37,22,31,12,71.57000000000005,0.09405472179146851,0.049474620688655914,0.015790403539603693,-1,-0.0066179785425485305
2018-01-01 17:45:21,450.19,251.39,17,1,1,198.8,0.44159132810591084,0.06791411097694992,0.08129665695795432,-1,-0.07608637705304033
2018-01-01 20:45:19,240.55,223.92,20,1,1,16.630000000000024,0.06913323633340271,0.06758606904547769,0.08158010899009313,-1,-0.007567582290967434
2018-01-02 06:45:14,505.37,345.01,6,2,1,160.36,0.3173120683855393,0.0774311207854596,0.09601904578087328,-1,-0.08332799195897
2018-01-02 07:45:13,235.77,224.94,7,2,1,10.830000000000013,0.04593459727700731,0.0772164745134866,0.09608623392399222,-1,-0.03074516037447428
2018-01-02 10:45:11,243.89,235.11,10,2,1,8.779999999999973,0.03599983599163546,0.07524533339946939,0.09669817047810358,-1,-0.024451972817949308
2018-01-02 11:45:11,363.1,329.64,11,2,1,33.460000000000036,0.0921509226108511,0.07624816737526242,0.09674545138650249,-1,-0.010215205079846301
2018-01-02 12:45:10,290.8,282.08,12,2,1,8.720000000000027,0.029986244841815772,0.07517668918466218,0.09712456140220574,-1,-0.013495729917183286
2018-01-02 13:45:10,609.14,564.8,13,2,1,44.34000000000003,0.0727911481761172,0.07547930948033012,0.0971045045697861,-1,-0.0006638823514656389
2018-01-02 14:45:09,725.56,691.48,14,2,1,34.07999999999993,0.0469706158002094,0.07558318292920906,0.09707122766701323,-1,-0.012892064864007069
2018-01-04 10:44:45,388.05,266.9,10,4,1,121.15000000000003,0.31220203582012634,0.05354236605456955,0.057211900833071656,-1,-0.026814187256725797
2018-01-07 00:44:12,533.77,386.96,0,7,1,146.81,0.2750435580868164,0.05601122174311266,0.049383188390029475,-1,-0.01499266354480766
2018-01-07 04:44:10,299.26,223.06,4,7,1,76.19999999999999,0.2546280826037559,0.06302763530650533,0.06412742419361925,-1,-0.02984534068803424
2018-01-08 19:43:49,405.47,295.04,19,8,1,110.43,0.2723506054701951,0.0689943858709147,0.05615021535781799,-1,-0.026456325630822675
2018-01-09 23:43:34,200.0,167.75,23,9,1,32.25,0.16125,0.05550445128959645,0.02965793317269851,-1,-0.02782619826870003
2018-01-10 03:43:32,242.06,161.76,3,10,1,80.30000000000001,0.3317359332396927,0.06880592201540475,0.06297007173627199,-1,-0.06378241643637805
2018-01-10 21:43:22,469.55,330.28,21,10,1,139.27000000000004,0.2966031306570121,0.07510980698565212,0.07990055176982931,-1,-0.05241003530980426
2018-01-10 22:43:21,800.0,799.2,22,10,1,0.7999999999999545,0.0009999999999999432,0.07240106852097859,0.08131196382634497,-1,-0.04079702025506837
2018-01-12 22:42:55,446.74,246.8,22,12,1,199.94,0.44755338675739803,0.0624066953914584,0.08350273426539247,-1,-0.07601189624545301
2018-01-14 21:42:30,402.83,290.99,21,14,1,111.83999999999997,0.27763572722984875,0.0529942616175624,0.05039898106671593,-1,-0.0028619445020784395
2018-01-15 13:42:21,234.58,159.14,13,15,1,75.44000000000003,0.32159604399352043,0.0712658189637728,0.07489410098168368,-1,-0.0669313472361377
2018-01-16 13:42:08,386.47,258.48,13,16,1,127.99000000000001,0.33117706419644477,0.059637955134285096,0.05950542230535554,-1,-0.018613539237437027
2018-01-17 22:41:51,280.88,201.77,22,17,1,79.10999999999999,0.28165052691540865,0.058308323893539814,0.049789354593823824,-1,-0.029676803033096166
2018-01-19 16:41:28,487.35,294.34,16,19,1,193.01000000000005,0.3960398071201396,0.057049144478530656,0.07425078778168324,-1,-0.0446615118585616
2018-01-20 17:41:14,306.7,220.09,17,20,1,86.60999999999999,0.28239321812846424,0.057764040258966066,0.052102976991689975,-1,-0.016101177226183427
2018-01-26 02:40:05,600.46,442.72,2,26,1,157.74,0.2626985977417313,0.0700030052316281,0.06357910753631389,-1,-0.027922391476068675
2018-01-26 19:39:56,200.0,132.83,19,26,1,67.16999999999999,0.3358499999999999,0.07006555288972649,0.07344061177838009,-1,-0.08137122994689239
2018-01-27 08:39:48,590.16,396.42,8,27,1,193.73999999999995,0.3282838552257014,0.07035618095665848,0.08328944310616587,-1,-0.04035149006523664
2018-01-27 12:39:46,800.0,746.02,12,27,1,53.98000000000002,0.06747500000000002,0.07119266048559603,0.08267933365740578,-1,-0.00866826914718144
2018-01-28 08:39:36,748.14,482.29,8,28,1,265.84999999999997,0.35534792953190575,0.05984543875374762,0.06485886162646398,-1,-0.040961599415595074
2018-01-28 17:39:31,417.59,257.24,17,28,1,160.34999999999997,0.38398908019828054,0.08053004796896947,0.09373382676637626,-1,-0.09588299588663407
2018-01-28 18:39:30,200.0,191.49,18,28,1,8.509999999999991,0.042549999999999956,0.07942767658938314,0.09403034489603133,-1,-0.03235598900999914
2018-01-28 22:39:28,305.38,287.04,22,28,1,18.339999999999975,0.06005632326936923,0.07994587712582939,0.09394742472325661,-1,-0.018253928239961636
2018-01-28 23:39:27,541.65,531.2,23,28,1,10.449999999999932,0.019292901320040492,0.07852996035262991,0.09462053620547729,-1,-0.004766461652227827
2018-01-29 00:39:27,749.64,713.0,0,29,1,36.639999999999986,0.0488767941945467,0.07814137346641863,0.09472673538015229,-1,-0.027394263782135053
2018-01-29 01:39:26,406.26,379.93,1,29,1,26.329999999999984,0.06481071235169591,0.07897813027613541,0.09450719707984762,-1,-0.006226300407861873
2018-01-29 02:39:26,254.78,243.5,2,29,1,11.280000000000001,0.04427349085485517,0.07901330076463302,0.09449354864605448,-1,-0.02840497009207965
2018-01-29 04:39:25,335.99,321.73,4,29,1,14.259999999999991,0.04244173933748025,0.08096633417593249,0.09341659008393903,-1,-0.010223754671557117
2018-01-29 06:39:24,755.51,709.25,6,29,1,46.25999999999999,0.06123016240685099,0.08025915047363764,0.09356266339334363,-1,-0.018144886456320175
2018-01-29 07:39:23,800.0,764.63,7,29,1,35.370000000000005,0.04421250000000001,0.07972629984229151,0.09373713401661174,-1,-0.03242258930282815
2018-02-01 03:38:46,509.11,369.29,3,1,2,139.82,0.2746361297165642,0.05830910404196397,0.04857022129040093,-1,-0.022665845994728873
2018-02-02 02:38:34,560.98,394.14,2,2,2,166.84000000000003,0.2974081072408999,0.06555815528523277,0.0711179295727997,-1,-0.04301502910001853
2018-02-02 06:38:32,474.95,337.3,6,2,2,137.64999999999998,0.2898199810506369,0.06583199285796694,0.07350924554921429,-1,-0.02859790098774939
2018-02-03 01:38:22,557.19,377.16,1,3,2,180.03000000000003,0.32310342970979383,0.07947003592095585,0.08799398441487864,-1,-0.07931697837789276
2018-02-03 10:38:17,618.3,419.95,10,3,2,198.34999999999997,0.32079896490376836,0.0681723181398083,0.07928671257858083,-1,-0.03842909258658489
2018-02-04 00:38:09,800.0,782.28,0,4,2,17.720000000000027,0.022150000000000034,0.06683069080754397,0.08075668972764388,-1,-0.010779401872989203
2018-02-05 03:37:55,273.01,196.79,3,5,2,76.22,0.27918391267719134,0.052818635484502933,0.05303059612938329,-1,-0.0399825472370301
2018-02-06 21:37:32,322.25,208.82,21,6,2,113.43,0.35199379363847944,0.05772800029165226,0.06491747051278836,-1,-0.05026227889862389
2018-02-09 02:37:03,741.6,529.71,2,9,2,211.89,0.28572006472491907,0.05479964220685841,0.05211795608618985,-1,-0.016616793255105122
2018-02-10 01:36:51,697.76,400.34,1,10,2,297.42,0.4262497133684935,0.06818872092001371,0.09293315755191008,-1,-0.07773206387791798
2018-02-10 04:36:49,613.61,436.57,4,10,2,177.04000000000002,0.2885220253907205,0.06611144401288217,0.09364835403758913,-1,-0.04163351209723787
2018-02-12 12:36:19,291.16,203.06,12,12,2,88.10000000000002,0.30258277235884057,0.06013356490097532,0.053467190423052764,-1,-0.01842054751843436
2018-02-15 22:35:35,468.68,332.6,22,15,2,136.07999999999998,0.2903473585388751,0.06265426024954443,0.06427936323211525,-1,-0.009787823527955486
2018-02-20 04:34:40,519.14,353.66,4,20,2,165.47999999999996,0.3187579458334938,0.053077872338499366,0.06073227982568461,-1,-0.005824923759481293
2018-02-20 20:34:31,308.56,218.72,20,20,2,89.84,0.29115893181228936,0.06533953374693559,0.0861761108698265,-1,-0.05190175956694065
2018-02-23 18:33:53,359.28,263.78,18,23,2,95.5,0.2658093965709196,0.05993333326609096,0.046824250204991154,-1,-0.0015781024210281824
2018-02-23 20:33:52,570.43,446.86,20,23,2,123.56999999999994,0.21662605402941632,0.06824373214372671,0.05583588037705163,-1,-0.0002656085612351422
2018-02-26 17:33:15,570.47,378.76,17,26,2,191.71000000000004,0.33605623433309384,0.06521507399904523,0.06722767089576785,-1,-0.02883884817461213
2018-02-27 02:33:10,370.66,293.42,2,27,2,77.24000000000001,0.208385042896455,0.07638762715127474,0.07174043849417454,-1,-0.03051832498862339
2018-02-27 04:33:09,800.0,777.89,4,27,2,22.110000000000014,0.027637500000000016,0.07559406710725276,0.07216376472895604,-1,-0.016143223344404434
2018-02-28 05:32:55,800.0,615.13,5,28,2,184.87,0.2310875,0.06420892675375003,0.04281061080203124,-1,-0.030974760510500632
2018-03-02 05:32:29,319.6,228.77,5,2,3,90.83000000000001,0.28419899874843557,0.05424022756999445,0.05338578074601296,-1,-0.026812882710880892
2018-03-02 19:32:22,603.94,434.38,19,2,3,169.56000000000006,0.28075636652647623,0.06432242839632606,0.0696822116940857,-1,-0.023780596057181635
2018-03-06 04:31:38,800.0,560.59,4,6,3,239.40999999999997,0.2992625,0.057871086954204114,0.05484156596290346,-1,-0.022456530950694886
2018-03-06 09:31:35,682.08,393.98,9,6,3,288.1,0.4223844710297912,0.07677732025618215,0.09092272634343111,-1,-0.07743986386117874
2018-03-06 12:31:34,200.0,189.87,12,6,3,10.129999999999995,0.05064999999999998,0.07925633738769465,0.0898958629011739,-1,-0.0007225326286198763
2018-03-06 22:31:28,200.0,188.76,22,6,3,11.240000000000009,0.05620000000000005,0.07507278987314692,0.09101002218256445,-1,-0.020573671870921517
2018-03-07 00:31:27,754.01,727.18,0,7,3,26.83000000000004,0.035583082452487425,0.07521880617542191,0.09109543163771791,-1,-0.006980855770991168
2018-03-07 10:31:22,548.9,353.56,10,7,3,195.33999999999997,0.35587538713791217,0.059590179459029106,0.06575406632369223,-1,-0.020978589264251557
2018-03-11 18:30:26,358.87,261.18,18,11,3,97.69,0.2722155655251205,0.06299493831261115,0.04839135038487567,-1,-0.0015464913115550427
2018-03-13 11:30:04,674.24,463.13,11,13,3,211.11,0.31310809207403895,0.053677270096515094,0.058603179904903616,-1,-0.0031292739635597755
2018-03-18 03:29:03,586.61,389.55,3,18,3,197.06,0.3359301750737287,0.056132498051086256,0.061337799597761256,-1,-0.009723798086913926
2018-03-24 08:27:43,800.0,562.81,8,24,3,237.19000000000005,0.29648750000000007,0.06009201945402528,0.06153864171565946,-1,-0.015714214902266654
2018-03-25 20:27:23,430.11,274.24,20,25,3,155.87,0.3623956662249192,0.06672032456354314,0.07003615379316461,-1,-0.04967353174918543
2018-03-26 07:27:17,550.19,336.74,7,26,3,213.45000000000005,0.3879568876206402,0.07625133686742931,0.09808146742276302,-1,-0.08029591779308964
2018-03-26 09:27:16,800.0,753.41,9,26,3,46.59000000000003,0.05823750000000004,0.07564035370370722,0.09830888723609087,-1,-0.015491617263108215
2018-03-26 17:27:12,303.47,234.24,17,26,3,69.23000000000002,0.22812798629189052,0.07935913608009063,0.10323038984305781,-1,-0.061085572132716814
2018-03-27 11:27:02,442.64,311.78,11,27,3,130.86,0.2956352792336888,0.05895595040815318,0.06485235013934841,-1,-0.011122736945185063
2018-03-28 12:26:49,318.72,243.6,12,28,3,75.12000000000003,0.23569277108433742,0.058518435132479334,0.03958315172846755,-1,-0.003909357211268283
2018-03-31 16:26:08,445.15,300.1,16,31,3,145.04999999999995,0.3258452207121194,0.05973121509374404,0.06409103270155705,-1,-0.02618078173868954
2018-04-01 20:25:53,593.16,371.53,20,1,4,221.63,0.3736428619596736,0.06620150229808465,0.06783588081457174,-1,-0.044540351753625806
2018-04-01 23:25:51,800.0,711.91,23,1,4,88.09000000000003,0.11011250000000004,0.0682829788508637,0.06829350190554735,-1,-0.015257454173287832
2018-04-02 14:25:43,522.36,397.22,14,2,4,125.13999999999999,0.23956658243357068,0.07083527446247974,0.07787737649720206,-1,-0.007724532754509794
2018-04-05 11:25:06,490.04,334.45,11,5,4,155.59000000000003,0.3175046934944087,0.0604561911729825,0.0684342481148665,-1,-0.01941353792238909
2018-04-09 08:24:15,482.19,328.74,8,9,4,153.45,0.31823555030174827,0.048415619483312765,0.06298528396476796,-1,-0.008139929484019426
2018-04-14 13:23:08,519.17,329.35,13,14,4,189.81999999999994,0.36562205058073455,0.060303922114789854,0.06728079687093227,-1,-0.023971337085024857
2018-04-15 07:22:58,548.34,339.57,7,15,4,208.77000000000004,0.38073093336251235,0.07503761406034389,0.09554524046719523,-1,-0.07160076350125999
2018-04-20 00:21:57,434.32,310.39,0,20,4,123.93,0.28534260453122123,0.06100847606594976,0.06510461312038135,-1,-0.015085879886681641
2018-04-20 03:21:55,800.0,534.44,3,20,4,265.55999999999995,0.3319499999999999,0.07453256590865831,0.08438585882654387,-1,-0.06163840922133779
2018-04-24 06:21:02,769.8,506.15,6,24,4,263.65,0.3424915562483762,0.05725776437459798,0.062317150690187596,-1,-0.01810379334150214
2018-04-24 22:20:53,200.0,116.81,22,24,4,83.19,0.41595,0.06976825298695573,0.09639285119620097,-1,-0.10259090280501315
2018-04-25 06:20:49,364.38,247.41,6,25,4,116.97,0.3210110324386629,0.07375894595622982,0.0925028369236275,-1,-0.048489928398561144
2018-04-25 15:20:44,800.0,763.15,15,25,4,36.85000000000002,0.04606250000000003,0.07921447067814354,0.09131670495261189,-1,-0.013117800740534147
2018-04-26 18:20:30,653.8,418.31,18,26,4,235.48999999999995,0.3601866014071581,0.057575428037418254,0.06638408265419059,-1,-0.019711904770984945
2018-05-03 12:19:02,713.64,491.87,12,3,5,221.76999999999998,0.3107589260691665,0.06039090267659506,0.056822113813941616,-1,-0.012141922293170015
2018-05-11 12:17:18,621.62,373.04,12,11,5,248.57999999999998,0.3998906084102828,0.06932297250183946,0.08183009510787992,-1,-0.04330524431051164
2018-05-12 13:17:05,336.99,225.86,13,12,5,111.13,0.3297723968070269,0.057377559150467994,0.060476094318750825,-1,-0.008759820440046862
2018-05-13 23:16:47,441.89,275.11,23,13,5,166.77999999999997,0.3774242458530403,0.059959394867372846,0.0696325844372906,-1,-0.044444464051137
2018-05-14 04:16:44,800.0,612.46,4,14,5,187.53999999999996,0.23442499999999997,0.06596648811657083,0.07891917555963093,-1,-0.018895153824191713
2018-05-16 08:16:16,302.02,196.72,8,16,5,105.29999999999998,0.3486524071253559,0.06306657112855936,0.06324644891217518,-1,-0.027703938022056507
2018-05-17 04:16:05,200.0,154.7,4,17,5,45.30000000000001,0.22650000000000006,0.05948400382822149,0.07546033854633492,-1,-0.018079115948434143
2018-05-18 06:15:51,541.32,310.0,6,18,5,231.32000000000005,0.42732579620187694,0.05663603059364044,0.0823796801561589,-1,-0.03261674126611103
2018-05-21 22:15:03,289.84,164.01,22,21,5,125.82999999999998,0.4341360750759039,0.056732088251558094,0.08182512962718101,-1,-0.06201030539601937
2018-05-22 11:14:56,513.08,345.07,11,22,5,168.01000000000005,0.32745380837296334,0.07527090717493597,0.09721650230970094,-1,-0.04593570886755227
2018-05-22 20:14:52,200.0,184.39,20,22,5,15.610000000000014,0.07805000000000006,0.08018548999627291,0.09510670480155285,-1,-0.015184999526322351
2018-05-24 13:14:29,412.06,267.98,13,24,5,144.07999999999998,0.34965781682279273,0.066831907312472,0.0766912876885238,-1,-0.028053024161961426
2018-05-28 01:13:44,478.7,316.73,1,28,5,161.96999999999997,0.3383538750783371,0.05808723680484435,0.061579485732938914,-1,-0.020580602136961113
2018-05-28 02:13:44,200.0,112.73,2,28,5,87.27,0.43634999999999996,0.07414280947944973,0.09870084924660688,-1,-0.10200587403813832
2018-05-28 03:13:43,224.71,219.93,3,28,5,4.780000000000001,0.021271861510391177,0.07336496388525736,0.09905503967031976,-1,-0.00839591259931094
2018-05-28 07:13:41,568.43,368.9,7,28,5,199.52999999999997,0.3510194746934539,0.0892337269179368,0.11274600852046285,-1,-0.08589247409365441
2018-05-28 09:13:40,585.88,575.74,9,28,5,10.139999999999986,0.017307298422885208,0.0891261769229078,0.11296133767535782,-1,-0.005790464171240628
2018-05-28 10:13:39,598.34,587.7,10,28,5,10.639999999999986,0.017782531670956288,0.08799836574253096,0.11355616815476872,-1,-0.004706671483422631
2018-05-28 11:13:39,350.04,341.77,11,28,5,8.270000000000039,0.02362587132899108,0.08670993561940593,0.11412619622915296,-1,-0.0012881035989088518
2018-05-28 15:13:37,282.55,272.0,15,28,5,10.550000000000011,0.03733852415501685,0.08650432584413054,0.11396387760633454,-1,-0.003650741989103423
2018-05-28 20:13:34,732.29,719.06,20,28,5,13.230000000000018,0.018066612953884415,0.0833894132175194,0.11507377865556194,-1,-0.0336096008507768
2018-05-28 23:13:32,381.09,376.54,23,28,5,4.5499999999999545,0.011939436878427549,0.08091210243028266,0.11582263475362063,-1,-0.00895226766391477
2018-05-29 01:13:31,786.31,753.35,1,29,5,32.95999999999992,0.04191730996680689,0.06854546185880307,0.10218191947405346,-1,-0.005380097319780064
2018-05-29 15:13:24,451.15,285.63,15,29,5,165.51999999999998,0.36688462817244816,0.05405067402306102,0.06895472840137953,-1,-0.03493184092804469
2018-06-04 21:12:03,241.39,182.35,21,4,6,59.03999999999999,0.2445834541613157,0.0645746919343158,0.052167118509970974,-1,-0.03784259454179861
